"","SiteUnit","Class","Order","Suborder","Alliance","Assoc","Species","MeanCov","Constancy","nPlots"
"1951","MH  mm 1 /105","CLASS Tsugmer","ORDER Tsugmer","SUBORDER HmBa-Vaccmem (mm zonals)",NA,NA,"ABIEAMA",12.4407407407407,85.1851851851852,27
"1952","MH  mm 1 /105","CLASS Tsugmer","ORDER Tsugmer","SUBORDER HmBa-Vaccmem (mm zonals)",NA,NA,"CALLNOO",22.0407407407407,96.2962962962963,27
"1953","MH  mm 1 /105","CLASS Tsugmer","ORDER Tsugmer","SUBORDER HmBa-Vaccmem (mm zonals)",NA,NA,"TSUGHET",2.22777777777778,33.3333333333333,27
"1954","MH  mm 1 /105","CLASS Tsugmer","ORDER Tsugmer","SUBORDER HmBa-Vaccmem (mm zonals)",NA,NA,"TSUGMER",29.6851851851852,100,27
"1955","MH  mm 1 /110","CLASS Tsugmer","ORDER Tsugmer","SUBORDER HmBa-Vaccmem (mm zonals)",NA,NA,"ABIEAMA",42.3409090909091,90.9090909090909,44
"1956","MH  mm 1 /110","CLASS Tsugmer","ORDER Tsugmer","SUBORDER HmBa-Vaccmem (mm zonals)",NA,NA,"CALLNOO",7.14090909090909,54.5454545454545,44
"1957","MH  mm 1 /110","CLASS Tsugmer","ORDER Tsugmer","SUBORDER HmBa-Vaccmem (mm zonals)",NA,NA,"TSUGHET",8.15227272727273,45.4545454545455,44
"1958","MH  mm 1 /110","CLASS Tsugmer","ORDER Tsugmer","SUBORDER HmBa-Vaccmem (mm zonals)",NA,NA,"TSUGMER",28.6477272727273,90.9090909090909,44
"1959","MH  mm 1 /111","CLASS Tsugmer","ORDER Tsugmer","SUBORDER HmBa-Vaccmem (mm zonals)",NA,NA,"ABIEAMA",9.13296875,59.375,32
"1960","MH  mm 1 /111","CLASS Tsugmer","ORDER Tsugmer","SUBORDER HmBa-Vaccmem (mm zonals)",NA,NA,"CALLNOO",23.99071875,93.75,32
"1961","MH  mm 1 /111","CLASS Tsugmer","ORDER Tsugmer","SUBORDER HmBa-Vaccmem (mm zonals)",NA,NA,"TSUGHET",3.71875,46.875,32
"1962","MH  mm 1 /111","CLASS Tsugmer","ORDER Tsugmer","SUBORDER HmBa-Vaccmem (mm zonals)",NA,NA,"TSUGMER",29.9313125,96.875,32
"1963","MH  mm 1 /112","CLASS Thujpli-Tsughet","ORDER Tsughet-Rhytlor (CWH)","SUBORDER HwBa (maritime and submaritime)",NA,NA,"ABIEAMA",26.5692307692308,92.3076923076923,13
"1964","MH  mm 1 /112","CLASS Thujpli-Tsughet","ORDER Tsughet-Rhytlor (CWH)","SUBORDER HwBa (maritime and submaritime)",NA,NA,"TSUGHET",6.81538461538462,46.1538461538462,13
"1965","MH  mm 1 /112","CLASS Thujpli-Tsughet","ORDER Tsughet-Rhytlor (CWH)","SUBORDER HwBa (maritime and submaritime)",NA,NA,"TSUGMER",28.8384615384615,100,13
"1966","MH  mm 1 /114","CLASS Tsugmer","ORDER Tsugmer","SUBORDER HmBa-Vaccmem (mm zonals)",NA,NA,"ABIEAMA",25.1166666666667,100,6
"1967","MH  mm 1 /114","CLASS Tsugmer","ORDER Tsugmer","SUBORDER HmBa-Vaccmem (mm zonals)",NA,NA,"CALLNOO",10.4,83.3333333333333,6
"1968","MH  mm 1 /114","CLASS Tsugmer","ORDER Tsugmer","SUBORDER HmBa-Vaccmem (mm zonals)",NA,NA,"TSUGHET",7.71666666666667,83.3333333333333,6
"1969","MH  mm 1 /114","CLASS Tsugmer","ORDER Tsugmer","SUBORDER HmBa-Vaccmem (mm zonals)",NA,NA,"TSUGMER",25.7833333333333,100,6
"1970","MH  mm 2 /01","CLASS Tsugmer","ORDER Tsugmer","SUBORDER HmBa-Vaccmem (mm zonals)",NA,NA,"ABIEAMA",23.2545454545455,84.8484848484848,33
"1971","MH  mm 2 /01","CLASS Tsugmer","ORDER Tsugmer","SUBORDER HmBa-Vaccmem (mm zonals)",NA,NA,"ABIELAS",8,33.3333333333333,33
"1972","MH  mm 2 /01","CLASS Tsugmer","ORDER Tsugmer","SUBORDER HmBa-Vaccmem (mm zonals)",NA,NA,"CALLNOO",2.1,36.3636363636364,33
"1973","MH  mm 2 /01","CLASS Tsugmer","ORDER Tsugmer","SUBORDER HmBa-Vaccmem (mm zonals)",NA,NA,"TSUGHET",9.87272727272727,36.3636363636364,33
"1974","MH  mm 2 /01","CLASS Tsugmer","ORDER Tsugmer","SUBORDER HmBa-Vaccmem (mm zonals)",NA,NA,"TSUGMER",14.2,72.7272727272727,33
"1975","MH  mm 2 /02",NA,NA,NA,NA,NA,"ABIEAMA",4.4,40,5
"1976","MH  mm 2 /02",NA,NA,NA,NA,NA,"ABIELAS",17.6,60,5
"1977","MH  mm 2 /02",NA,NA,NA,NA,NA,"TSUGMER",6.2,60,5
"1978","MH  mm 2 /03","CLASS Tsugmer","ORDER Tsugmer","SUBORDER HmBl",NA,NA,"ABIEAMA",7.95,50,8
"1979","MH  mm 2 /03","CLASS Tsugmer","ORDER Tsugmer","SUBORDER HmBl",NA,NA,"ABIELAS",14.4,62.5,8
"1980","MH  mm 2 /03","CLASS Tsugmer","ORDER Tsugmer","SUBORDER HmBl",NA,NA,"TSUGMER",5.8875,100,8
"1981","MH  mm 2 /04","CLASS Tsugmer","ORDER Tsugmer","SUBORDER HmBa-Vaccmem (mm zonals)",NA,NA,"ABIEAMA",41.3333333333333,66.6666666666667,9
"1982","MH  mm 2 /04","CLASS Tsugmer","ORDER Tsugmer","SUBORDER HmBa-Vaccmem (mm zonals)",NA,NA,"ABIELAS",22.4444444444444,55.5555555555556,9
"1983","MH  mm 2 /04","CLASS Tsugmer","ORDER Tsugmer","SUBORDER HmBa-Vaccmem (mm zonals)",NA,NA,"TSUGHET",11,44.4444444444444,9
"1984","MH  mm 2 /04","CLASS Tsugmer","ORDER Tsugmer","SUBORDER HmBa-Vaccmem (mm zonals)",NA,NA,"TSUGMER",23.2222222222222,88.8888888888889,9
"1985","MH  mm 2 /05","CLASS Abielas","ORDER Abielas-Vaccmem (ESSF central concept)","SUBORDER BlHmBa -Vaccmem(coast/ICH transition and vc)",NA,NA,"ABIEAMA",8.64285714285714,71.4285714285714,7
"1986","MH  mm 2 /05","CLASS Abielas","ORDER Abielas-Vaccmem (ESSF central concept)","SUBORDER BlHmBa -Vaccmem(coast/ICH transition and vc)",NA,NA,"ABIELAS",35.3571428571429,85.7142857142857,7
"1987","MH  mm 2 /05","CLASS Abielas","ORDER Abielas-Vaccmem (ESSF central concept)","SUBORDER BlHmBa -Vaccmem(coast/ICH transition and vc)",NA,NA,"TSUGMER",13.4285714285714,71.4285714285714,7
"1988","MH  mm 2 /102","CLASS Abielas","ORDER Abielas-Vaccmem (ESSF central concept)","SUBORDER BlHmBa -Vaccmem(coast/ICH transition and vc)",NA,NA,"ABIEAMA",11.2676470588235,76.4705882352941,17
"1989","MH  mm 2 /102","CLASS Abielas","ORDER Abielas-Vaccmem (ESSF central concept)","SUBORDER BlHmBa -Vaccmem(coast/ICH transition and vc)",NA,NA,"ABIELAS",4.88235294117647,35.2941176470588,17
"1990","MH  mm 2 /102","CLASS Abielas","ORDER Abielas-Vaccmem (ESSF central concept)","SUBORDER BlHmBa -Vaccmem(coast/ICH transition and vc)",NA,NA,"TSUGMER",39.3824117647059,100,17
"1991","MH  mm 2 /104","CLASS Abielas","ORDER Abielas-Vaccmem (ESSF central concept)","SUBORDER BlHmBa -Vaccmem(coast/ICH transition and vc)",NA,NA,"ABIEAMA",5.375,50,12
"1992","MH  mm 2 /104","CLASS Abielas","ORDER Abielas-Vaccmem (ESSF central concept)","SUBORDER BlHmBa -Vaccmem(coast/ICH transition and vc)",NA,NA,"ABIELAS",10.3833333333333,66.6666666666667,12
"1993","MH  mm 2 /104","CLASS Abielas","ORDER Abielas-Vaccmem (ESSF central concept)","SUBORDER BlHmBa -Vaccmem(coast/ICH transition and vc)",NA,NA,"TSUGMER",29.2916666666667,100,12
"1994","MH  mm 2 /105","CLASS Tsugmer","ORDER Tsugmer","SUBORDER HmBa-Vaccmem (mm zonals)",NA,NA,"ABIEAMA",14.4,81.25,16
"1995","MH  mm 2 /105","CLASS Tsugmer","ORDER Tsugmer","SUBORDER HmBa-Vaccmem (mm zonals)",NA,NA,"CALLNOO",3.5,50,16
"1996","MH  mm 2 /105","CLASS Tsugmer","ORDER Tsugmer","SUBORDER HmBa-Vaccmem (mm zonals)",NA,NA,"TSUGMER",32.74375,100,16
"1997","MH  mm 2 /110","CLASS Abielas","ORDER Abielas-Vaccmem (ESSF central concept)","SUBORDER BlHmBa -Vaccmem(coast/ICH transition and vc)",NA,NA,"ABIEAMA",24.747619047619,73.8095238095238,42
"1998","MH  mm 2 /110","CLASS Abielas","ORDER Abielas-Vaccmem (ESSF central concept)","SUBORDER BlHmBa -Vaccmem(coast/ICH transition and vc)",NA,NA,"ABIELAS",12.202380952381,42.8571428571429,42
"1999","MH  mm 2 /110","CLASS Abielas","ORDER Abielas-Vaccmem (ESSF central concept)","SUBORDER BlHmBa -Vaccmem(coast/ICH transition and vc)",NA,NA,"TSUGMER",23.7166904761905,92.8571428571429,42
"2000","MH  mm 2 /111","CLASS Abielas","ORDER Abielas-Vaccmem (ESSF central concept)","SUBORDER BlHmBa -Vaccmem(coast/ICH transition and vc)",NA,NA,"ABIEAMA",8.5,75,12
"2001","MH  mm 2 /111","CLASS Abielas","ORDER Abielas-Vaccmem (ESSF central concept)","SUBORDER BlHmBa -Vaccmem(coast/ICH transition and vc)",NA,NA,"ABIELAS",3.925,41.6666666666667,12
"2002","MH  mm 2 /111","CLASS Abielas","ORDER Abielas-Vaccmem (ESSF central concept)","SUBORDER BlHmBa -Vaccmem(coast/ICH transition and vc)",NA,NA,"TSUGMER",27.25,100,12
"2003","MH  mm 2 /112","CLASS Abielas","ORDER Abielas-Vaccmem (ESSF central concept)","SUBORDER BlHmBa -Vaccmem(coast/ICH transition and vc)",NA,NA,"ABIEAMA",27.9414634146341,82.9268292682927,41
"2004","MH  mm 2 /112","CLASS Abielas","ORDER Abielas-Vaccmem (ESSF central concept)","SUBORDER BlHmBa -Vaccmem(coast/ICH transition and vc)",NA,NA,"ABIELAS",14.6243902439024,53.6585365853659,41
"2005","MH  mm 2 /112","CLASS Abielas","ORDER Abielas-Vaccmem (ESSF central concept)","SUBORDER BlHmBa -Vaccmem(coast/ICH transition and vc)",NA,NA,"TSUGHET",2.30487804878049,43.9024390243902,41
"2006","MH  mm 2 /112","CLASS Abielas","ORDER Abielas-Vaccmem (ESSF central concept)","SUBORDER BlHmBa -Vaccmem(coast/ICH transition and vc)",NA,NA,"TSUGMER",29.2365853658537,92.6829268292683,41
"2007","MH  mm 2 /114","CLASS Abielas","ORDER Abielas-Vaccmem (ESSF central concept)","SUBORDER BlHmBa -Vaccmem(coast/ICH transition and vc)",NA,NA,"ABIEAMA",7.82,80,20
"2008","MH  mm 2 /114","CLASS Abielas","ORDER Abielas-Vaccmem (ESSF central concept)","SUBORDER BlHmBa -Vaccmem(coast/ICH transition and vc)",NA,NA,"ABIELAS",14.63,75,20
"2009","MH  mm 2 /114","CLASS Abielas","ORDER Abielas-Vaccmem (ESSF central concept)","SUBORDER BlHmBa -Vaccmem(coast/ICH transition and vc)",NA,NA,"TSUGHET",0.855,50,20
"2010","MH  mm 2 /114","CLASS Abielas","ORDER Abielas-Vaccmem (ESSF central concept)","SUBORDER BlHmBa -Vaccmem(coast/ICH transition and vc)",NA,NA,"TSUGMER",20.72,100,20
"2011","MH  wh   /101","CLASS Tsugmer","ORDER Tsugmer","SUBORDER HmSs-Coptasp (wh)",NA,NA,"ABIEAMA",27.025,91.6666666666667,24
"2012","MH  wh   /101","CLASS Tsugmer","ORDER Tsugmer","SUBORDER HmSs-Coptasp (wh)",NA,NA,"CALLNOO",35.8000416666667,87.5,24
"2013","MH  wh   /101","CLASS Tsugmer","ORDER Tsugmer","SUBORDER HmSs-Coptasp (wh)",NA,NA,"TSUGHET",12.895875,83.3333333333333,24
"2014","MH  wh   /101","CLASS Tsugmer","ORDER Tsugmer","SUBORDER HmSs-Coptasp (wh)",NA,NA,"TSUGMER",46.8625416666667,100,24
"2015","MH  wh   /102","CLASS Thujpli-Tsughet","ORDER Tsughet-Rhytlor (CWH)","SUBORDER YcPlc",NA,NA,"CALLNOO",23.1333333333333,93.3333333333333,15
"2016","MH  wh   /102","CLASS Thujpli-Tsughet","ORDER Tsughet-Rhytlor (CWH)","SUBORDER YcPlc",NA,NA,"PINUCON1",9.53333333333333,80,15
"2017","MH  wh   /102","CLASS Thujpli-Tsughet","ORDER Tsughet-Rhytlor (CWH)","SUBORDER YcPlc",NA,NA,"TSUGHET",1.66666666666667,46.6666666666667,15
"2018","MH  wh   /102","CLASS Thujpli-Tsughet","ORDER Tsughet-Rhytlor (CWH)","SUBORDER YcPlc",NA,NA,"TSUGMER",13.3333333333333,93.3333333333333,15
"2019","MH  wh   /110","CLASS Tsugmer","ORDER Tsugmer","SUBORDER HmSs-Coptasp (wh)",NA,NA,"ABIEAMA",5.87860714285714,39.2857142857143,28
"2020","MH  wh   /110","CLASS Tsugmer","ORDER Tsugmer","SUBORDER HmSs-Coptasp (wh)",NA,NA,"CALLNOO",31.33575,75,28
"2021","MH  wh   /110","CLASS Tsugmer","ORDER Tsugmer","SUBORDER HmSs-Coptasp (wh)",NA,NA,"PICESIT",7.35717857142857,67.8571428571429,28
"2022","MH  wh   /110","CLASS Tsugmer","ORDER Tsugmer","SUBORDER HmSs-Coptasp (wh)",NA,NA,"TSUGHET",8.86432142857143,85.7142857142857,28
"2023","MH  wh   /110","CLASS Tsugmer","ORDER Tsugmer","SUBORDER HmSs-Coptasp (wh)",NA,NA,"TSUGMER",35.7893214285714,100,28
"2024","MH  wh   /111","CLASS Tsugmer","ORDER Tsugmer","SUBORDER HmSs-Coptasp (wh)",NA,NA,"CALLNOO",18.3166666666667,66.6666666666667,6
"2025","MH  wh   /111","CLASS Tsugmer","ORDER Tsugmer","SUBORDER HmSs-Coptasp (wh)",NA,NA,"PICESIT",10.0166666666667,66.6666666666667,6
"2026","MH  wh   /111","CLASS Tsugmer","ORDER Tsugmer","SUBORDER HmSs-Coptasp (wh)",NA,NA,"TSUGHET",16.1666666666667,66.6666666666667,6
"2027","MH  wh   /111","CLASS Tsugmer","ORDER Tsugmer","SUBORDER HmSs-Coptasp (wh)",NA,NA,"TSUGMER",22.3333333333333,100,6
"2028","MH  wh 1 /05","CLASS Tsugmer","ORDER Tsugmer","SUBORDER HmSs-Coptasp (wh)",NA,NA,"CALLNOO",0.8,80,5
"2029","MH  wh 1 /05","CLASS Tsugmer","ORDER Tsugmer","SUBORDER HmSs-Coptasp (wh)",NA,NA,"THUJPLI",0.6,60,5
"2030","MH  wh 1 /05","CLASS Tsugmer","ORDER Tsugmer","SUBORDER HmSs-Coptasp (wh)",NA,NA,"TSUGHET",0.6,60,5
"2031","MH  wh 1 /05","CLASS Tsugmer","ORDER Tsugmer","SUBORDER HmSs-Coptasp (wh)",NA,NA,"TSUGMER",0.6,60,5
"2032","MS  dc 2 /01",NA,NA,NA,NA,NA,"ABIELAS",28.82,100,10
"2033","MS  dc 2 /01",NA,NA,NA,NA,NA,"PICEENE",4.45,60,10
"2034","MS  dc 2 /01",NA,NA,NA,NA,NA,"PINUCON2",14.74,100,10
"2035","MS  dc 2 /01",NA,NA,NA,NA,NA,"PSEUMEN1",1.53,50,10
"2036","MS  dc 2 /02","CLASS Pseumen1","ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB)","SUBORDER FdPlBl-Junicom (ESSF/Cold)",NA,NA,"ABIELAS",0.833333333333333,66.6666666666667,3
"2037","MS  dc 2 /02","CLASS Pseumen1","ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB)","SUBORDER FdPlBl-Junicom (ESSF/Cold)",NA,NA,"PINUCON2",3.3,66.6666666666667,3
"2038","MS  dc 2 /02","CLASS Pseumen1","ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB)","SUBORDER FdPlBl-Junicom (ESSF/Cold)",NA,NA,"PSEUMEN1",12.5333333333333,100,3
"2039","MS  dc 2 /07",NA,NA,NA,NA,NA,"ABIELAS",25.4222222222222,100,9
"2040","MS  dc 2 /07",NA,NA,NA,NA,NA,"PICEENE",7.24444444444444,66.6666666666667,9
"2041","MS  dc 2 /07",NA,NA,NA,NA,NA,"PINUCON2",3.66666666666667,44.4444444444444,9
"2042","MS  dk   /101","CLASS Picea","ORDER Piceene-Pleusch (SBS/MS) (Sx)","SUBORDER SxFd (SBSwarm-IDF/MScool)","ALLIANCE SxFd-Oplohor",NA,"ABIELAS",12.84375,93.75,16
"2043","MS  dk   /101","CLASS Picea","ORDER Piceene-Pleusch (SBS/MS) (Sx)","SUBORDER SxFd (SBSwarm-IDF/MScool)","ALLIANCE SxFd-Oplohor",NA,"PICEENE",12.84375,81.25,16
"2044","MS  dk   /101","CLASS Picea","ORDER Piceene-Pleusch (SBS/MS) (Sx)","SUBORDER SxFd (SBSwarm-IDF/MScool)","ALLIANCE SxFd-Oplohor",NA,"PINUCON2",4.8125,68.75,16
"2045","MS  dk   /101","CLASS Picea","ORDER Piceene-Pleusch (SBS/MS) (Sx)","SUBORDER SxFd (SBSwarm-IDF/MScool)","ALLIANCE SxFd-Oplohor",NA,"PSEUMEN1",18.65625,93.75,16
"2046","MS  dk   /102","CLASS Pseumen1","ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB)","SUBORDER FdPlBl-Junicom (ESSF/Cold)",NA,NA,"JUNISCO",2.68181818181818,63.6363636363636,11
"2047","MS  dk   /102","CLASS Pseumen1","ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB)","SUBORDER FdPlBl-Junicom (ESSF/Cold)",NA,NA,"PSEUMEN1",22.0181818181818,90.9090909090909,11
"2048","MS  dk   /103","CLASS Pseumen1","ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB)","SUBORDER FdPlBl-Junicom (ESSF/Cold)",NA,NA,"JUNISCO",2.6,53.3333333333333,15
"2049","MS  dk   /103","CLASS Pseumen1","ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB)","SUBORDER FdPlBl-Junicom (ESSF/Cold)",NA,NA,"PINUCON2",2,53.3333333333333,15
"2050","MS  dk   /103","CLASS Pseumen1","ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB)","SUBORDER FdPlBl-Junicom (ESSF/Cold)",NA,NA,"POPUTRE",1.3,33.3333333333333,15
"2051","MS  dk   /103","CLASS Pseumen1","ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB)","SUBORDER FdPlBl-Junicom (ESSF/Cold)",NA,NA,"PSEUMEN1",32.1,100,15
"2052","MS  dk   /105","CLASS Pseumen1","ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB)","SUBORDER FdPlBl-Junicom (ESSF/Cold)",NA,NA,"JUNISCO",0.40625,37.5,16
"2053","MS  dk   /105","CLASS Pseumen1","ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB)","SUBORDER FdPlBl-Junicom (ESSF/Cold)",NA,NA,"PINUCON2",4.6,75,16
"2054","MS  dk   /105","CLASS Pseumen1","ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB)","SUBORDER FdPlBl-Junicom (ESSF/Cold)",NA,NA,"PSEUMEN1",33.1875,93.75,16
"2055","MS  dk   /110.1","CLASS Picea","ORDER Piceene-Pleusch (SBS/MS) (Sx)","SUBORDER SxBl (SBS/MScool)",NA,NA,"ABIELAS",14.9,79.1666666666667,24
"2056","MS  dk   /110.1","CLASS Picea","ORDER Piceene-Pleusch (SBS/MS) (Sx)","SUBORDER SxBl (SBS/MScool)",NA,NA,"PICEENE",25.025,95.8333333333333,24
"2057","MS  dk   /110.1","CLASS Picea","ORDER Piceene-Pleusch (SBS/MS) (Sx)","SUBORDER SxBl (SBS/MScool)",NA,NA,"PINUCON2",1.83333333333333,45.8333333333333,24
"2058","MS  dk   /110.1","CLASS Picea","ORDER Piceene-Pleusch (SBS/MS) (Sx)","SUBORDER SxBl (SBS/MScool)",NA,NA,"PSEUMEN1",6.79625,45.8333333333333,24
"2059","MS  dk   /110.2",NA,NA,NA,NA,NA,"ABIELAS",12.3333333333333,100,3
"2060","MS  dk   /110.2",NA,NA,NA,NA,NA,"PICEENE",26,100,3
"2061","MS  dk   /110.2",NA,NA,NA,NA,NA,"PINUCON2",1.83333333333333,66.6666666666667,3
"2062","MS  dk   /110.2",NA,NA,NA,NA,NA,"PSEUMEN1",20.0333333333333,100,3
"2063","MS  dk   /110.2",NA,NA,NA,NA,NA,"THUJPLI",35.3333333333333,100,3
"2064","MS  dm 1 /101",NA,NA,NA,NA,NA,"ABIELAS",17.9166666666667,100,6
"2065","MS  dm 1 /101",NA,NA,NA,NA,NA,"LARIOCC",2.66666666666667,50,6
"2066","MS  dm 1 /101",NA,NA,NA,NA,NA,"PICEENG",16.8333333333333,83.3333333333333,6
"2067","MS  dm 1 /101",NA,NA,NA,NA,NA,"PINUCON2",13.1666666666667,100,6
"2068","MS  dm 1 /101",NA,NA,NA,NA,NA,"PSEUMEN1",3.5,33.3333333333333,6
"2069","MS  dm 1 /101",NA,NA,NA,NA,NA,"THUJPLI",1,50,6
"2070","MS  dm 1 /102","CLASS Pseumen1","ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB)","SUBORDER FdPlBl-Junicom (ESSF/Cold)",NA,NA,"LARIOCC",2.66666666666667,66.6666666666667,3
"2071","MS  dm 1 /102","CLASS Pseumen1","ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB)","SUBORDER FdPlBl-Junicom (ESSF/Cold)",NA,NA,"PSEUMEN1",9.86666666666667,100,3
"2072","MS  dm 1 /103","CLASS Pseumen1","ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB)","SUBORDER FdPlBl-Junicom (ESSF/Cold)",NA,NA,"LARIOCC",11.1428571428571,85.7142857142857,7
"2073","MS  dm 1 /103","CLASS Pseumen1","ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB)","SUBORDER FdPlBl-Junicom (ESSF/Cold)",NA,NA,"PINUCON2",8,71.4285714285714,7
"2074","MS  dm 1 /103","CLASS Pseumen1","ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB)","SUBORDER FdPlBl-Junicom (ESSF/Cold)",NA,NA,"PSEUMEN1",33.5,100,7
"2075","MS  dm 1 /104","CLASS Picea","ORDER Pinucon  (SBPS - SBS/MS/BWBSXeric sites and cold )(Pl +dry)","SUBORDER Piceene-Pinucon-VaccSco (MS typic dry)",NA,NA,"ABIELAS",1.83333333333333,50,12
"2076","MS  dm 1 /104","CLASS Picea","ORDER Pinucon  (SBPS - SBS/MS/BWBSXeric sites and cold )(Pl +dry)","SUBORDER Piceene-Pinucon-VaccSco (MS typic dry)",NA,NA,"LARIOCC",6.04166666666667,50,12
"2077","MS  dm 1 /104","CLASS Picea","ORDER Pinucon  (SBPS - SBS/MS/BWBSXeric sites and cold )(Pl +dry)","SUBORDER Piceene-Pinucon-VaccSco (MS typic dry)",NA,NA,"PICEENG",0.541666666666667,33.3333333333333,12
"2078","MS  dm 1 /104","CLASS Picea","ORDER Pinucon  (SBPS - SBS/MS/BWBSXeric sites and cold )(Pl +dry)","SUBORDER Piceene-Pinucon-VaccSco (MS typic dry)",NA,NA,"PINUCON2",33.3,100,12
"2079","MS  dm 1 /111",NA,NA,NA,NA,NA,"ABIELAS",16.25,90,10
"2080","MS  dm 1 /111",NA,NA,NA,NA,NA,"PICEENG",30.9,90,10
"2081","MS  dm 1 /111",NA,NA,NA,NA,NA,"PINUCON2",12.7,90,10
"2082","MS  dm 1 /111",NA,NA,NA,NA,NA,"POPUTRE",3.4,40,10
"2083","MS  dm 1 /112",NA,NA,NA,NA,NA,"ABIELAS",26.5,100,6
"2084","MS  dm 1 /112",NA,NA,NA,NA,NA,"LARIOCC",0.666666666666667,33.3333333333333,6
"2085","MS  dm 1 /112",NA,NA,NA,NA,NA,"PICEENG",33.4166666666667,100,6
"2086","MS  dm 1 /112",NA,NA,NA,NA,NA,"PINUCON2",3,33.3333333333333,6
"2087","MS  dm 1 /112",NA,NA,NA,NA,NA,"POPUTRE",0.75,33.3333333333333,6
"2088","MS  dm 1 /112",NA,NA,NA,NA,NA,"PSEUMEN1",1.33333333333333,33.3333333333333,6
"2089","MS  dm 1 /112",NA,NA,NA,NA,NA,"THUJPLI",5.91666666666667,50,6
"2090","MS  dm 1 /113",NA,NA,NA,NA,NA,"ABIELAS",4.5,66.6666666666667,3
"2091","MS  dm 1 /113",NA,NA,NA,NA,NA,"PICEENG",22.3333333333333,66.6666666666667,3
"2092","MS  dm 1 /113",NA,NA,NA,NA,NA,"PINUCON2",4.66666666666667,66.6666666666667,3
"2093","MS  dm 2 /101","CLASS Picea","ORDER Pinucon  (SBPS - SBS/MS/BWBSXeric sites and cold )(Pl +dry)","SUBORDER Piceene-Pinucon-VaccSco (MS typic dry)",NA,NA,"ABIELAS",15.7050847457627,89.8305084745763,59
"2094","MS  dm 2 /101","CLASS Picea","ORDER Pinucon  (SBPS - SBS/MS/BWBSXeric sites and cold )(Pl +dry)","SUBORDER Piceene-Pinucon-VaccSco (MS typic dry)",NA,NA,"PICEENE",10.906779661017,77.9661016949153,59
"2095","MS  dm 2 /101","CLASS Picea","ORDER Pinucon  (SBPS - SBS/MS/BWBSXeric sites and cold )(Pl +dry)","SUBORDER Piceene-Pinucon-VaccSco (MS typic dry)",NA,NA,"PINUCON2",22.6677966101695,86.4406779661017,59
"2096","MS  dm 2 /102","CLASS Pseumen1","ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB)","SUBORDER FdPlBl-Junicom (ESSF/Cold)",NA,NA,"ABIELAS",1.35714285714286,85.7142857142857,7
"2097","MS  dm 2 /102","CLASS Pseumen1","ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB)","SUBORDER FdPlBl-Junicom (ESSF/Cold)",NA,NA,"PINUCON2",8.28571428571429,100,7
"2098","MS  dm 2 /102","CLASS Pseumen1","ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB)","SUBORDER FdPlBl-Junicom (ESSF/Cold)",NA,NA,"PSEUMEN1",7.92857142857143,100,7
"2099","MS  dm 2 /102","CLASS Pseumen1","ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB)","SUBORDER FdPlBl-Junicom (ESSF/Cold)",NA,NA,"SALISCO",0.371428571428571,42.8571428571429,7
"2100","MS  dm 2 /103","CLASS Pseumen1","ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB)","SUBORDER FdPlBl-Junicom (ESSF/Cold)",NA,NA,"ABIELAS",3.28,50,10
"2101","MS  dm 2 /103","CLASS Pseumen1","ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB)","SUBORDER FdPlBl-Junicom (ESSF/Cold)",NA,NA,"PINUCON2",24.93,100,10
"2102","MS  dm 2 /103","CLASS Pseumen1","ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB)","SUBORDER FdPlBl-Junicom (ESSF/Cold)",NA,NA,"PSEUMEN1",15.43,70,10
"2103","MS  dm 2 /104","CLASS Picea","ORDER Pinucon  (SBPS - SBS/MS/BWBSXeric sites and cold )(Pl +dry)","SUBORDER Piceene-Pinucon-VaccSco (MS typic dry)",NA,NA,"ABIELAS",3.88095238095238,71.4285714285714,21
